# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "Homo_sapiens.GRCh38.96.chromosome.22.gff3" "-g" "exon_id" "-o" "counts.txt" "s1-unshuffled-pe-trim.sorted.bam" "s2-unshuffled-pe-trim.sorted.bam" "s3-unshuffled-pe-trim.sorted.bam" "s4-unshuffled-pe-trim.sorted.bam" "s5-unshuffled-pe-trim.sorted.bam" "s1-shuffled-pe-trim.sorted.bam" "s1-unshuffled-pe-trim.sorted.bam" "s2-shuffled-pe-trim.sorted.bam" "s2-unshuffled-pe-trim.sorted.bam" "s3-shuffled-pe-trim.sorted.bam" "s3-unshuffled-pe-trim.sorted.bam" "s4-shuffled-pe-trim.sorted.bam" "s4-unshuffled-pe-trim.sorted.bam" "s5-shuffled-pe-trim.sorted.bam" "s5-unshuffled-pe-trim.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	s1-unshuffled-pe-trim.sorted.bam	s2-unshuffled-pe-trim.sorted.bam	s3-unshuffled-pe-trim.sorted.bam	s4-unshuffled-pe-trim.sorted.bam	s5-unshuffled-pe-trim.sorted.bam	s1-shuffled-pe-trim.sorted.bam	s1-unshuffled-pe-trim.sorted.bam	s2-shuffled-pe-trim.sorted.bam	s2-unshuffled-pe-trim.sorted.bam	s3-shuffled-pe-trim.sorted.bam	s3-unshuffled-pe-trim.sorted.bam	s4-shuffled-pe-trim.sorted.bam	s4-unshuffled-pe-trim.sorted.bam	s5-shuffled-pe-trim.sorted.bam	s5-unshuffled-pe-trim.sorted.bam
ENSE00001376558	22;22	50050109;50050109	50050247;50050247	-;-	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001751524	22	50054576	50054626	-	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001688264	22	50015127	50015283	-	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001628946	22	50034357	50034505	-	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001381515	22	50055234	50055325	-	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001778004	22	50056869	50056935	-	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001829421	22	50047168	50047291	-	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003508445	22	50049249	50049322	-	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001819405	22	50050109	50050218	-	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00002289805	22;22	50059391;50059391	50061657;50061657	-;-	2267	0	0	3	2	0	0	0	0	0	0	3	0	2	0	0
ENSE00003536353	22;22	50064034;50064034	50064198;50064198	-;-	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003651096	22;22	50068433;50068433	50068555;50068555	-;-	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003670606	22;22	50070527;50070527	50070583;50070583	-;-	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003672847	22;22;22	50074216;50074216;50074216	50074332;50074332;50074332	-;-;-	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001287429	22;22;22	50076841;50076841;50076841	50076912;50076912;50076912	-;-;-	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00000657483	22;22;22	50077401;50077401;50077401	50077502;50077502;50077502	-;-;-	102	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
ENSE00000657485	22;22;22	50079918;50079918;50079918	50080019;50080019;50080019	-;-;-	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001329286	22;22;22	50080344;50080344;50080344	50080397;50080397;50080397	-;-;-	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001321578	22;22	50083084;50083084	50083173;50083173	-;-	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00000657488	22;22;22	50084726;50084726;50084726	50084961;50084961;50084961	-;-;-	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001523140	22	50085139	50085354	-	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001860689	22	50085355	50085902	-	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001909896	22	50061461	50061657	-	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003579553	22	50064034	50064198	-	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003470115	22	50068433	50068555	-	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003664333	22	50070527	50070583	-	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001852861	22	50072745	50072815	-	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001754735	22	50070539	50070583	-	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001610655	22	50085355	50085384	-	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001939473	22	50070542	50070583	-	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003534000	22	50074216	50074332	-	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001901335	22	50074608	50074684	-	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00002203087	22	50089879	50089924	+	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00002272158	22	50090051	50090185	+	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003605924	22;22;22;22	50092001;50092001;50092001;50092001	50092185;50092185;50092185;50092185	+;+;+;+	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003502462	22;22;22;22	50099443;50099443;50099443;50099443	50099602;50099602;50099602;50099602	+;+;+;+	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003507313	22;22;22;22	50108136;50108136;50108136;50108136	50108248;50108248;50108248;50108248	+;+;+;+	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003499247	22;22;22;22	50108657;50108657;50108657;50108657	50108844;50108844;50108844;50108844	+;+;+;+	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003612294	22;22;22;22	50113648;50113648;50113648;50113648	50113788;50113788;50113788;50113788	+;+;+;+	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003606947	22;22;22;22	50114381;50114381;50114381;50114381	50114622;50114622;50114622;50114622	+;+;+;+	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003495031	22;22;22;22;22	50115114;50115114;50115114;50115114;50115114	50115246;50115246;50115246;50115246;50115246	+;+;+;+;+	133	0	0	2	7	4	0	0	0	0	0	2	0	7	0	4
ENSE00003540763	22;22;22;22;22	50117157;50117157;50117157;50117157;50117157	50117351;50117351;50117351;50117351;50117351	+;+;+;+;+	195	1	0	0	5	1	0	1	0	0	2	0	0	5	1	1
ENSE00003564595	22;22;22;22	50120502;50120502;50120502;50120502	50120616;50120616;50120616;50120616	+;+;+;+	115	2	0	0	1	0	0	2	0	0	0	0	0	1	0	0
ENSE00003611543	22;22;22;22	50125392;50125392;50125392;50125392	50125569;50125569;50125569;50125569	+;+;+;+	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003555760	22;22;22;22	50126202;50126202;50126202;50126202	50126272;50126272;50126272;50126272	+;+;+;+	71	3	0	1	3	6	0	3	0	0	0	1	0	3	0	6
ENSE00003511018	22;22;22;22	50128416;50128416;50128416;50128416	50128507;50128507;50128507;50128507	+;+;+;+	92	1	0	2	1	6	1	1	0	0	0	2	0	1	1	6
ENSE00003543705	22;22;22;22	50134007;50134007;50134007;50134007	50134065;50134065;50134065;50134065	+;+;+;+	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003629060	22;22;22;22	50134530;50134530;50134530;50134530	50134630;50134630;50134630;50134630	+;+;+;+	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003620898	22;22;22;22	50142081;50142081;50142081;50142081	50142189;50142189;50142189;50142189	+;+;+;+	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003497523	22;22;22;22	50143043;50143043;50143043;50143043	50143221;50143221;50143221;50143221	+;+;+;+	179	0	0	2	2	6	0	0	0	0	0	2	0	2	0	6
ENSE00003677939	22;22;22;22	50144097;50144097;50144097;50144097	50144243;50144243;50144243;50144243	+;+;+;+	147	0	0	2	3	4	0	0	0	0	1	2	0	3	0	4
ENSE00003602998	22;22;22;22	50145689;50145689;50145689;50145689	50145810;50145810;50145810;50145810	+;+;+;+	122	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1
ENSE00003505780	22;22;22;22;22	50149615;50149615;50149615;50149615;50149615	50149714;50149714;50149714;50149714;50149714	+;+;+;+;+	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00000896491	22;22;22;22;22	50150735;50150735;50150735;50150735;50150735	50150899;50150899;50150899;50150899;50150899	+;+;+;+;+	165	0	0	3	5	3	4	0	0	0	0	3	0	5	1	3
ENSE00000896494	22;22;22;22;22;22	50153045;50153045;50153045;50153045;50153045;50153045	50153218;50153218;50153218;50153218;50153218;50153218	+;+;+;+;+;+	174	0	0	0	3	2	0	0	0	0	0	0	1	3	0	2
ENSE00001348006	22;22;22;22;22	50158057;50158057;50158057;50158057;50158057	50158206;50158206;50158206;50158206;50158206	+;+;+;+;+	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00000657512	22;22;22;22;22	50159678;50159678;50159678;50159678;50159678	50159785;50159785;50159785;50159785;50159785	+;+;+;+;+	108	2	0	0	0	1	0	2	0	0	0	0	0	0	1	1
ENSE00000657514	22;22;22;22	50160688;50160688;50160688;50160688	50160825;50160825;50160825;50160825	+;+;+;+	138	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1
ENSE00001286782	22;22;22;22	50160964;50160964;50160964;50160964	50161055;50161055;50161055;50161055	+;+;+;+	92	1	0	0	2	0	0	1	0	0	0	0	0	2	0	0
ENSE00002235587	22	50161368	50161618	+	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001869377	22	50090006	50090185	+	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003841515	22	50161368	50161687	+	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001738255	22	50090045	50091462	+	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003465628	22;22;22	50092001;50092001;50092001	50092185;50092185;50092185	+;+;+	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003674898	22;22;22	50099443;50099443;50099443	50099602;50099602;50099602	+;+;+	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001768479	22;22	50108136;50108136	50108375;50108375	+;+	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001523095	22	50090054	50090512	+	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00000896465	22	50090065	50090185	+	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00000935793	22	50161368	50161690	+	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001815786	22	50090256	50090397	+	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001932426	22	50108136	50108184	+	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001727099	22	50090256	50090512	+	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00002273292	22	50161368	50161686	+	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001667258	22	50114458	50114622	+	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003463529	22	50125392	50125569	+	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003525204	22	50134007	50134065	+	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003533852	22	50134530	50134630	+	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001719662	22	50142081	50142186	+	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001523089	22	50146965	50147149	+	185	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0
ENSE00001523087	22	50161368	50161677	+	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001414910	22	50149389	50149714	+	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001416553	22	50158057	50159257	+	1201	0	2	2	0	4	4	0	0	2	2	2	0	0	0	4
ENSE00003758377	22	50092745	50096437	+	3693	0	1	11	7	8	0	0	0	1	1	11	0	7	0	8
ENSE00002266289	22;22	50170731;50170731	50170956;50170956	+;+	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003607237	22;22	50176939;50176939	50178402;50178402	+;+	1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003532267	22	50178934	50179135	+	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001549675	22	50179221	50180292	+	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001523039	22	50178934	50180294	+	1361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00002530829	22	50170761	50170956	+	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00002519748	22	50175432	50175482	+	51	6	2	8	10	9	0	6	0	2	0	8	0	10	0	9
ENSE00003593692	22	50176939	50178402	+	1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003571559	22	50178934	50179135	+	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001760097	22	50179221	50179598	+	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001522976	22	50185915	50185976	+	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003634438	22;22;22	50193027;50193027;50193027	50193093;50193093;50193093	+;+;+	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003459715	22;22;22;22	50193576;50193576;50193576;50193576	50193654;50193654;50193654;50193654	+;+;+;+	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003678309	22;22;22;22	50194340;50194340;50194340;50194340	50194506;50194506;50194506;50194506	+;+;+;+	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003694552	22;22;22;22	50194900;50194900;50194900;50194900	50195040;50195040;50195040;50195040	+;+;+;+	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003625841	22;22;22;22	50197241;50197241;50197241;50197241	50197351;50197351;50197351;50197351	+;+;+;+	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003644353	22;22;22;22	50197449;50197449;50197449;50197449	50197588;50197588;50197588;50197588	+;+;+;+	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001129703	22;22;22;22	50197823;50197823;50197823;50197823	50197995;50197995;50197995;50197995	+;+;+;+	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001129699	22;22;22;22	50198075;50198075;50198075;50198075	50198186;50198186;50198186;50198186	+;+;+;+	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001842935	22	50198345	50199564	+	1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001855787	22	50185917	50186001	+	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001522979	22	50198345	50199598	+	1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001822372	22	50185918	50186001	+	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003519848	22	50193027	50193093	+	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003689150	22	50193576	50193654	+	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003670994	22	50194340	50194506	+	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003570342	22	50194900	50195040	+	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003649121	22	50197241	50197351	+	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003644789	22	50197449	50197588	+	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001886311	22	50197823	50198186	+	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001930449	22	50198345	50199595	+	1251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001522972	22	50190598	50190648	+	51	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSE00001522971	22	50198345	50199475	+	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001523015	22	50193014	50193093	+	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001522986	22	50198345	50198515	+	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001522985	22	50199116	50199569	+	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001953801	22	50196893	50198186	+	1294	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0
ENSE00001635726	22	50198345	50198711	+	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003709376	22	50191724	50192402	-	679	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1
ENSE00003710731	22	50199090	50199328	-	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003710600	22	50200076	50200837	-	762	0	0	2	2	0	2	0	1	0	4	2	0	2	0	0
ENSE00001541223	22	50200979	50201590	+	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001129529	22;22	50206317;50206317	50206520;50206520	+;+	204	0	0	5	1	0	2	0	0	0	0	5	0	1	0	0
ENSE00001129524	22;22	50208536;50208536	50208716;50208716	+;+	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003473644	22;22	50210181;50210181	50210311;50210311	+;+	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003503715	22;22	50210631;50210631	50210911;50210911	+;+	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003573348	22;22	50215717;50215717	50215867;50215867	+;+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003510005	22;22	50216691;50216691	50216876;50216876	+;+	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003591346	22;22	50216972;50216972	50217128;50217128	+;+	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003728455	22	50217205	50217357	+	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003739808	22	50217361	50217615	+	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003849499	22	50201011	50201590	+	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003512975	22	50217205	50217616	+	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001890724	22	50206442	50206520	+	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001952603	22	50208488	50208716	+	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003583919	22	50210181	50210311	+	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003620115	22	50210631	50210911	+	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003636069	22	50215717	50215867	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003579717	22	50216691	50216876	+	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003650938	22	50216972	50217128	+	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003475904	22	50217205	50217616	+	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003709546	22	50205585	50206062	-	478	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSE00003706232	22	50208461	50208769	-	309	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0
ENSE00003709818	22	50209212	50209542	-	331	0	0	2	2	2	0	0	0	0	0	2	2	2	0	2
ENSE00003616594	22;22	50217689;50217689	50217827;50217827	-;-	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003676866	22;22	50217918;50217918	50218117;50218117	-;-	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003479069	22;22	50218189;50218189	50218402;50218402	-;-	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003672272	22;22;22	50218488;50218488;50218488	50218620;50218620;50218620	-;-;-	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003595650	22;22;22	50218703;50218703;50218703	50218897;50218897;50218897	-;-;-	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003556735	22;22;22	50219068;50219068;50219068	50219209;50219209;50219209	-;-;-	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003684336	22	50219288	50219456	-	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003544268	22	50219644	50219791	-	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003680203	22	50219957	50220015	-	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001746304	22	50220192	50221874	-	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003660023	22;22	50222028;50222028	50222102;50222102	-;-	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003511675	22;22	50222454;50222454	50222592;50222592	-;-	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003632863	22;22	50224141;50224141	50224256;50224256	-;-	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003649182	22;22	50224332;50224332	50224420;50224420	-;-	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003651228	22;22	50224511;50224511	50224592;50224592	-;-	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003555041	22;22	50225794;50225794	50225943;50225943	-;-	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003666447	22;22	50226050;50226050	50226189;50226189	-;-	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003539630	22;22	50226287;50226287	50226378;50226378	-;-	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003663253	22;22	50226733;50226733	50226842;50226842	-;-	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003689280	22;22;22	50226999;50226999;50226999	50227077;50227077;50227077	-;-;-	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003534249	22;22;22	50227907;50227907;50227907	50228028;50228028;50228028	-;-;-	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003623580	22;22;22	50229404;50229404;50229404	50229577;50229577;50229577	-;-;-	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003483482	22;22;22	50233316;50233316;50233316	50233526;50233526;50233526	-;-;-	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003676978	22;22	50240204;50240204	50240367;50240367	-;-	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00000896545	22	50243719	50244971	-	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001841149	22	50217918	50218402	-	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001872389	22	50219288	50219791	-	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003532139	22	50219957	50220015	-	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001901437	22	50221275	50221874	-	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003659741	22;22;22	50222028;50222028;50222028	50222102;50222102;50222102	-;-;-	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003550472	22;22	50222454;50222454	50222592;50222592	-;-	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003511352	22;22;22	50224141;50224141;50224141	50224256;50224256;50224256	-;-;-	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003517156	22;22;22;22	50224332;50224332;50224332;50224332	50224420;50224420;50224420;50224420	-;-;-;-	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003550808	22;22;22;22	50224511;50224511;50224511;50224511	50224592;50224592;50224592;50224592	-;-;-;-	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003604158	22;22;22	50225794;50225794;50225794	50225943;50225943;50225943	-;-;-	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003478781	22;22	50226050;50226050	50226189;50226189	-;-	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003650061	22	50226287	50226378	-	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003604261	22	50226733	50226842	-	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003553147	22	50226999	50227077	-	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003649505	22	50227907	50228028	-	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003684106	22	50229404	50229577	-	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003641504	22	50233316	50233526	-	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003534009	22	50240204	50240367	-	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001852795	22	50243719	50244992	-	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003625248	22;22	50217694;50217694	50217827;50217827	-;-	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001672234	22	50217918	50218098	-	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00002261198	22	50218189	50218370	-	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003533380	22;22	50218488;50218488	50218620;50218620	-;-	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003613060	22;22	50218703;50218703	50218897;50218897	-;-	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003543579	22;22	50219068;50219068	50219209;50219209	-;-	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003458501	22;22	50219288;50219288	50219456;50219456	-;-	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003663885	22;22	50219644;50219644	50219791;50219791	-;-	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003627964	22;22	50219957;50219957	50220015;50220015	-;-	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001603167	22	50220251	50220416	-	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003588032	22	50217694	50217827	-	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003676895	22	50219288	50219456	-	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003670034	22	50219644	50219791	-	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00001850280	22	50219957	50221874	-	1918	0	0	0	2	1	0	0	0	0	0	0	0	2	0	1
ENSE00003465578	22	50217918	50218117	-	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSE00003662673	22	50218189	50218402	-	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
